id	nameid	date	obs	popsize	epidemicsStart	day	lockdown	timeSinceConf	timeSinceDeConf	rsent	initH	initIref	timelock	obs_id
REG-93	PACA	2020-04-07	191	5055651	2020-03-02	36	1	22	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-08	114	5055651	2020-03-02	37	1	23	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-09	184	5055651	2020-03-02	38	1	24	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-10	122	5055651	2020-03-02	39	1	25	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-11	97	5055651	2020-03-02	40	1	26	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-12	185	5055651	2020-03-02	41	1	27	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-13	84	5055651	2020-03-02	42	1	28	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-14	108	5055651	2020-03-02	43	1	29	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-15	138	5055651	2020-03-02	44	1	30	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-16	125	5055651	2020-03-02	45	1	31	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-17	137	5055651	2020-03-02	46	1	32	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-18	68	5055651	2020-03-02	47	1	33	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-19	66	5055651	2020-03-02	48	1	34	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-20	103	5055651	2020-03-02	49	1	35	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-21	134	5055651	2020-03-02	50	1	36	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-22	85	5055651	2020-03-02	51	1	37	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-23	89	5055651	2020-03-02	52	1	38	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-24	76	5055651	2020-03-02	53	1	39	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-25	52	5055651	2020-03-02	54	1	40	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-26	46	5055651	2020-03-02	55	1	41	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-27	66	5055651	2020-03-02	56	1	42	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-28	62	5055651	2020-03-02	57	1	43	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-29	49	5055651	2020-03-02	58	1	44	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-30	56	5055651	2020-03-02	59	1	45	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-01	32	5055651	2020-03-02	60	1	46	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-02	37	5055651	2020-03-02	61	1	47	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-03	29	5055651	2020-03-02	62	1	48	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-04	32	5055651	2020-03-02	63	1	49	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-05	48	5055651	2020-03-02	64	1	50	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-06	45	5055651	2020-03-02	65	1	51	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-07	36	5055651	2020-03-02	66	1	52	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-08	19	5055651	2020-03-02	67	1	53	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-09	29	5055651	2020-03-02	68	1	54	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-10	18	5055651	2020-03-02	69	1	55	0	0.053534731	4	12	15	2
REG-93	PACA	2020-05-11	27	5055651	2020-03-02	70	0	56	1	0.053534731	4	12	15	2
